Text Instruction,Label
Inspect the exact location of the cell detection in the given scene.,0
Locate the area containing the lymphocytic infiltrate with precision.,1
Analyze the image and highlight where the metastasis is.,1
Judge the area containing the signet ring cells with precision.,0
Determine the exact location of the tumor budding in the given scene.,0
Can you determine the clear cells in this picture?,0
"Please draw boundary the invasive carcinoma, we need the data.",1
Find out if there are {obj}s or not. Locate them if there is any present. the exact location of the edema in the given scene.,2
"This image contains a tissue, distinguish and highlight it.",2
Confirm the exact location of the pleomorphism in the given scene.,0
"Find, then distinguish the desmoplasianuclear atypia for classification.",0
We need to categorize the invasive carcinoma for further analysis.,0
Check the signet ring cells and label it properly.,0
"Your task is to recognize the desmoplasianuclear atypia, can you do it?",0
"Is there any {obj} in the region? If yes, mark out. and determine the correct boundaries of the mitotic figures.",2
"This image contains a tissue, confirm it.",0
"This image contains a mitosis, trace it.",1
Scan the image and verify the apoptosis accurately.,0
Can you assess the atypia in this picture?,0
"Your task is to trace and evaluate the necrosis, can you do it?",2
Circle the ulcer and label it properly.,1
Spot and recognize the exact location of the tubules in the given scene.,2
Analyze the image and distinguish and highlight where the mitosis is.,2
Confirm and determine the correct boundaries of the fibrinoid necrosis.,0
Distinguish and highlight the metastasis and label it properly.,2
Categorize and highlight the hemorrhage to improve detection.,0
"Please evaluate the hypertrophy, we need the data.",0
"Help us evaluate the mitotic figures, it's important.",0
"Find, then encircle and categorize the ulcer for classification.",2
"Help us categorize the hemorrhage, it's important.",0
"This image contains a tissue, identify and analyze it.",2
Outline and verify the cytoplasmic atypia.,2
Delimit the exact location of the desmoplasianuclear atypia in the given scene.,1
"Help us diagnose the tubules, it's important.",0
"Please encircle the hemorrhage, we need the data.",1
Scan the image and inspect the hyperplasia accurately.,0
"Help us separate the lymphocytic infiltrate, it's important.",1
Analyze the image and highlight where the atypia is.,1
Verify the area containing the mucin with precision.,0
Can you verify the invasive carcinoma in this picture?,0
We need to trace and evaluate the fibrinoid necrosis for further analysis.,2
Outline the exact location of the granulation tissue in the given scene.,1
"Please outline and verify the atrophy, we need the data.",2
"Evaluate and indicate the mitosis, making it clearer.",0
"Find, then identify and analyze the neutrophilic infiltrate for classification.",2
"Your task is to recognize the er negative, can you do it?",0
"Trace and evaluate and indicate the tumor budding, making it clearer.",2
"Please spot the fibrinoid necrosis, we need the data.",1
Analyze the image and inspect where the tumor is.,0
"Your task is to is there any {obj} in the region? if yes, mark out. the fibrinoid necrosis, can you do it?",2
Identify and analyze the area containing the signet ring cells with precision.,2
"Your task is to encircle the tumor necrosis, can you do it?",1
"Please circle the carcinoma in situ, we need the data.",1
"Your task is to detect and classify the desmoplasianuclear atypia, can you do it?",2
Can you spot and recognize the cell detection in this picture?,2
Observe the exact location of the er positive in the given scene.,0
"Find, then categorize the tumor for classification.",0
"Observe and inspect the fibrosis, noting key features.",0
Confirm where the cytoplasmic atypia is located in this image.,0
"Help us categorize the inflammation, it's important.",0
Detect the exact location of the sheets in the given scene.,1
Analyze the image and highlight and confirm where the fibrosis is.,2
"This image contains a atypia, delimit it.",1
Categorize the neutrophilic infiltrate and label it properly.,0
Assess the area containing the mitotic figures with precision.,0
Judge and highlight the hyperplasia to improve detection.,0
Find out if there are {obj}s or not. Locate them if there is any present. and determine the correct boundaries of the mitosis.,2
"This image contains a cytoplasmic atypia, spot and recognize it.",2
"Help us highlight and confirm the mucin, it's important.",2
"Distinguish and indicate the atypia, making it clearer.",0
"This image contains a hypertrophy, encircle and categorize it.",2
"This image contains a atypia, identify it.",1
Mark and determine the correct boundaries of the tumor budding.,1
We need to spot and recognize the tubules for further analysis.,2
"Separate and indicate the cell detection, making it clearer.",1
Encircle and categorize and determine the correct boundaries of the carcinoma in situ.,2
Categorize where the mitotic figures is located in this image.,0
We need to verify the mitotic figures for further analysis.,0
"Please encircle the er negative, we need the data.",1
Detect and classify and determine the correct boundaries of the granulation tissue.,2
"Please trace and evaluate the tissue, we need the data.",2
Map the nontumor.,1
"Please highlight and confirm the nontumor, we need the data.",2
"Trace and evaluate and indicate the atrophy, making it clearer.",2
"Please trace the blood cells, we need the data.",1
Determine the area containing the edema with precision.,0
"Your task is to detect the cytoplasmic atypia, can you do it?",1
We need to separate the pleomorphism for further analysis.,1
Scan the image and detect the atrophy accurately.,1
"Is there any {obj} in the region? If yes, mark out. and determine the correct boundaries of the sheets.",2
"Your task is to separate the hyperplasia, can you do it?",1
Find out if there are {obj}s or not. Locate them if there is any present. the exact location of the hyalinization in the given scene.,2
Your objective is to diagnose the cell detection efficiently.,0
"Help us categorize the clear cells, it's important.",0
"Find, then inspect the sheets for classification.",0
Scan the image and find out the inflammation accurately.,0
Encircle the fibrinoid necrosis and label it properly.,1
Can you identify and analyze the invasive carcinoma in this picture?,2
Your objective is to outline and verify the tubules efficiently.,2
Can you recognize the necrosis in this picture?,0
Separate the area containing the cytoplasmic atypia with precision.,1
Highlight and confirm the atrophy.,2
We need to spot and recognize the dysplasia for further analysis.,2
Judge the area containing the apoptosis with precision.,0
Circle and determine the correct boundaries of the er negative.,1
Outline and verify and highlight the tubules to improve detection.,2
Scan the image and mark and determine the cell detection accurately.,2
Assess and determine the correct boundaries of the tubules.,0
Locate the apoptosis.,1
"Help us detect and classify the mucin, it's important.",2
Identify and analyze the exact location of the fibrosis in the given scene.,2
"Please circle the tumor budding, we need the data.",1
Distinguish the area containing the granulation tissue with precision.,0
Can you delimit the mitotic figures in this picture?,1
Find out if there are clear cellss or not. Locate them if there is any present.,0
"Map and indicate the mucin, making it clearer.",1
"Is there any dysplasia in the region? If yes, mark out.",0
"Help us detect the cytoplasmic atypia, it's important.",1
Spot the granulation tissue.,1
"Your task is to analyze the mitosis, can you do it?",0
We need to locate the sheets for further analysis.,1
"Your task is to identify the carcinoma in situ, can you do it?",1
Distinguish the area containing the sheets with precision.,0
"Observe and verify the fibrinoid necrosis, noting key features.",0
Determine and determine the correct boundaries of the hemorrhage.,0
Analyze the image and observe where the mitosis is.,0
Inspect the desmoplasianuclear atypia.,0
Encircle and highlight the tumor to improve detection.,1
"Your task is to analyze the mitotic figures, can you do it?",0
Can you diagnose the cell detection in this picture?,0
"Observe and detect and classify the lymphocytic infiltrate, noting key features.",2
Encircle and determine the correct boundaries of the er negative.,1
Diagnose the exact location of the calcification in the given scene.,0
Assess the exact location of the metaplasia in the given scene.,0
Outline and verify and highlight the er negative to improve detection.,2
"Find out if there are {obj}s or not. Locate them if there is any present. and indicate the hemorrhage, making it clearer.",2
Mark and determine and determine the correct boundaries of the granulation tissue.,2
Identify and analyze the area containing the tissue with precision.,2
"Your task is to find out the lymphocytic infiltrate, can you do it?",0
Verify and highlight the metaplasia to improve detection.,0
"Please find out if there are {obj}s or not. locate them if there is any present. the calcification, we need the data.",2
Verify the area containing the calcification with precision.,0
"This image contains a apoptosis, mark it.",1
Observe the metaplasia.,0
Your objective is to distinguish the tubules efficiently.,0
Diagnose where the mucin is located in this image.,0
Determine and determine the correct boundaries of the tumor necrosis.,0
"Find, then encircle the fibrosis for classification.",1
We need to highlight and confirm the fibrosis for further analysis.,2
"This image contains a dysplasia, spot and recognize it.",2
We need to spot and recognize the apoptosis for further analysis.,2
"This image contains a sheets, analyze it.",0
Highlight and confirm the exact location of the invasive carcinoma in the given scene.,2
Judge and highlight the cell detection to improve detection.,0
Distinguish where the carcinoma in situ is located in this image.,0
"Please verify the fibrosis, we need the data.",0
"Observe and delimit the cytoplasmic atypia, noting key features.",1
Scan the image and highlight the hyalinization accurately.,1
Can you evaluate the tumor necrosis in this picture?,0
"Detect and classify and indicate the hyalinization, making it clearer.",2
"Help us diagnose the edema, it's important.",0
Scan the image and inspect the metastasis accurately.,0
Find out if there are dysplasias or not. Locate them if there is any present.,0
"This image contains a pleomorphism, identify and analyze it.",2
"Observe and identify the desmoplasianuclear atypia, noting key features.",1
"Your task is to determine the pleomorphism, can you do it?",0
We need to outline the mucin for further analysis.,1
"This image contains a hypertrophy, map it.",1
Determine the exact location of the hypertrophy in the given scene.,0
"Help us analyze the atrophy, it's important.",0
"This image contains a mitosis, verify it.",0
"This image contains a atypia, sketch it.",1
"Trace and indicate the metastasis, making it clearer.",1
"Find, then is there any {obj} in the region? if yes, mark out. the cell detection for classification.",2
Trace and determine the correct boundaries of the signet ring cells.,1
Separate the metaplasia and label it properly.,1
Trace and evaluate the tubules and label it properly.,2
"Distinguish and highlight and indicate the invasive carcinoma, making it clearer.",2
Can you find out if there are {obj}s or not. locate them if there is any present. the lymphocytic infiltrate in this picture?,2
Observe and determine the correct boundaries of the ulcer.,0
Observe the area containing the ulcer with precision.,0
Sketch where the blood cells is located in this image.,1
"Please separate the tumor budding, we need the data.",1
Identify the ulcer and label it properly.,1
We need to locate and check the mitosis for further analysis.,2
Your objective is to encircle the er negative efficiently.,1
"Help us verify the atrophy, it's important.",0
Sketch where the mitotic figures is located in this image.,1
We need to mark and determine the tumor budding for further analysis.,2
Scan the image and map the er positive accurately.,1
"Judge and indicate the ulcer, making it clearer.",0
"Encircle and categorize and indicate the mucin, making it clearer.",2
Delimit the exact location of the atypia in the given scene.,1
"Find, then highlight the carcinoma in situ for classification.",1
Scan the image and detect and classify the er negative accurately.,2
We need to spot the tumor budding for further analysis.,1
"Help us is there any {obj} in the region? if yes, mark out. the signet ring cells, it's important.",2
"Find out and indicate the edema, making it clearer.",0
Analyze the image and confirm where the cell detection is.,0
Encircle and categorize the fibrinoid necrosis and label it properly.,2
We need to locate and check the ulcer for further analysis.,2
Scan the image and diagnose the necrosis accurately.,0
Analyze the image and trace where the er negative is.,1
Spot and recognize the exact location of the signet ring cells in the given scene.,2
"We need to is there any {obj} in the region? if yes, mark out. the clear cells for further analysis.",2
"Please inspect the hypertrophy, we need the data.",0
Outline and verify the apoptosis.,2
Sketch the granulation tissue and label it properly.,1
Can you analyze the tumor in this picture?,0
Can you circle the carcinoma in situ in this picture?,1
"Your task is to locate the dysplasia, can you do it?",1
Confirm where the neutrophilic infiltrate is located in this image.,0
Encircle and categorize and highlight the cell detection to improve detection.,2
Observe the exact location of the tumor budding in the given scene.,0
"Find, then distinguish and highlight the pleomorphism for classification.",2
"Please mark the ulcer, we need the data.",1
Encircle and categorize where the hypertrophy is located in this image.,2
Diagnose and highlight the hypertrophy to improve detection.,0
"Help us recognize the mitotic figures, it's important.",0
"Encircle and indicate the fibrosis, making it clearer.",1
Scan the image and detect and classify the hypertrophy accurately.,2
Detect and classify and highlight the hyperplasia to improve detection.,2
Map the area containing the clear cells with precision.,1
Encircle and highlight the necrosis to improve detection.,1
Confirm and highlight the cell detection to improve detection.,0
Trace the atrophy.,1
Distinguish and highlight and determine the correct boundaries of the calcification.,2
Analyze the image and find out where the fibrosis is.,0
Determine and highlight the tumor budding to improve detection.,0
"This image contains a apoptosis, encircle it.",1
"Help us encircle and categorize the lymphocytic infiltrate, it's important.",2
"Assess and indicate the cytoplasmic atypia, making it clearer.",0
"Help us encircle and categorize the er negative, it's important.",2
"Observe and distinguish and highlight the apoptosis, noting key features.",2
"Observe and inspect the nontumor, noting key features.",0
Can you identify and analyze the mitosis in this picture?,2
"Mark and determine and indicate the invasive carcinoma, making it clearer.",2
"Detect and indicate the signet ring cells, making it clearer.",1
Your objective is to find out if there are {obj}s or not. locate them if there is any present. the ulcer efficiently.,2
Scan the image and locate the inflammation accurately.,1
Can you diagnose the fibrinoid necrosis in this picture?,0
"Observe and confirm the hypertrophy, noting key features.",0
Analyze the image and verify where the sheets is.,0
Outline and verify and determine the correct boundaries of the mitotic figures.,2
"Help us sketch the hyalinization, it's important.",1
Analyze the image and locate where the tumor is.,1
"Please identify the blood cells, we need the data.",1
Analyze the image and encircle and categorize where the atrophy is.,2
We need to analyze the necrosis for further analysis.,0
"This image contains a blood cells, separate it.",1
"Is there any {obj} in the region? If yes, mark out. the area containing the mucin with precision.",2
"This image contains a inflammation, highlight and confirm it.",2
"Your task is to verify the tubules, can you do it?",0
"Is there any er negative in the region? If yes, mark out.",1
"This image contains a apoptosis, trace it.",1
Analyze the image and outline and verify where the necrosis is.,2
Outline and determine the correct boundaries of the metastasis.,1
"Is there any {obj} in the region? If yes, mark out. the area containing the tissue with precision.",2
Trace and evaluate the tubules.,2
We need to highlight the mucin for further analysis.,1
"This image contains a signet ring cells, judge it.",0
"Please trace and evaluate the signet ring cells, we need the data.",2
Assess the exact location of the pleomorphism in the given scene.,0
"Find, then distinguish and highlight the necrosis for classification.",2
"Help us find out the gangrenous necrosis, it's important.",0
Mark and determine and determine the correct boundaries of the er negative.,2
Find out if there are inflammations or not. Locate them if there is any present.,0
Locate and highlight the hemorrhage to improve detection.,1
Separate the inflammation.,1
Can you mark the atypia in this picture?,1
We need to mark the sheets for further analysis.,1
Analyze the image and outline and verify where the tissue is.,2
Scan the image and distinguish the blood cells accurately.,0
Trace and evaluate the exact location of the hemorrhage in the given scene.,2
"Please detect and classify the necrosis, we need the data.",2
"Help us highlight the dysplasia, it's important.",1
Encircle and categorize the ulcer and label it properly.,2
Trace the exact location of the er negative in the given scene.,1
"Observe and locate the er positive, noting key features.",1
Spot and recognize and determine the correct boundaries of the metastasis.,2
Separate and highlight the carcinoma in situ to improve detection.,1
Evaluate and highlight the apoptosis to improve detection.,0
"Spot and indicate the dysplasia, making it clearer.",1
Find out if there are mitotic figuress or not. Locate them if there is any present.,0
"Please detect and classify the hyalinization, we need the data.",2
Analyze the image and identify where the tubules is.,1
Find out and highlight the lymphocytic infiltrate to improve detection.,0
Analyze the image and judge where the tubules is.,0
Outline and determine the correct boundaries of the calcification.,1
Mark and determine the neutrophilic infiltrate.,2
Analyze the image and find out if there are {obj}s or not. locate them if there is any present. where the metastasis is.,2
Can you inspect the nontumor in this picture?,0
"This image contains a fibrosis, highlight and confirm it.",2
Outline the area containing the mucin with precision.,1
"Please assess the carcinoma in situ, we need the data.",0
Distinguish and highlight where the tumor budding is located in this image.,2
"Help us spot and recognize the hemorrhage, it's important.",2
"Please separate the invasive carcinoma, we need the data.",1
Your objective is to find out the edema efficiently.,0
Analyze the image and circle where the atrophy is.,1
"This image contains a mitotic figures, detect and classify it.",2
Map where the atypia is located in this image.,1
"Help us identify the cytoplasmic atypia, it's important.",1
We need to judge the dysplasia for further analysis.,0
Evaluate the metastasis.,0
"Find, then identify and analyze the invasive carcinoma for classification.",2
"Help us evaluate the ulcer, it's important.",0
Detect and classify where the sheets is located in this image.,2
We need to trace the invasive carcinoma for further analysis.,1
"Please find out the calcification, we need the data.",0
"This image contains a tubules, circle it.",1
"This image contains a invasive carcinoma, identify and analyze it.",2
Distinguish and highlight and determine the correct boundaries of the hypertrophy.,2
Your objective is to identify the tumor efficiently.,1
Trace the tumor.,1
Map the exact location of the hemorrhage in the given scene.,1
Can you delimit the desmoplasianuclear atypia in this picture?,1
Highlight and confirm and determine the correct boundaries of the edema.,2
"Please judge the pleomorphism, we need the data.",0
"Observe and outline and verify the tumor necrosis, noting key features.",2
"Please identify the atrophy, we need the data.",1
"This image contains a fibrosis, locate it.",1
Observe where the granulation tissue is located in this image.,0
Distinguish and highlight and highlight the blood cells to improve detection.,2
Encircle the exact location of the tissue in the given scene.,1
Scan the image and spot and recognize the mucin accurately.,2
Find out if there are mucins or not. Locate them if there is any present.,2
Distinguish the hyalinization.,0
We need to identify the nontumor for further analysis.,1
"Is there any signet ring cells in the region? If yes, mark out.",1
Draw boundary and determine the correct boundaries of the mitotic figures.,1
Can you find out if there are {obj}s or not. locate them if there is any present. the clear cells in this picture?,2
"Find, then trace and evaluate the signet ring cells for classification.",2
Spot and highlight the hyalinization to improve detection.,1
Detect and classify the exact location of the ulcer in the given scene.,2
Judge the exact location of the hypertrophy in the given scene.,0
Can you identify the er negative in this picture?,1
"Help us trace the ulcer, it's important.",1
Scan the image and encircle and categorize the fibrosis accurately.,2
"Your task is to outline and verify the blood cells, can you do it?",2
Inspect the pleomorphism and label it properly.,0
"Evaluate and indicate the atrophy, making it clearer.",0
Can you inspect the tubules in this picture?,0
"Help us detect the gangrenous necrosis, it's important.",1
"Find, then mark the calcification for classification.",1
Analyze the image and locate and check where the fibrinoid necrosis is.,2
"Your task is to determine the fibrinoid necrosis, can you do it?",0
Find out if there are hyalinizations or not. Locate them if there is any present.,0
Distinguish and highlight the exact location of the er negative in the given scene.,2
"Please separate the dysplasia, we need the data.",1
Verify the area containing the necrosis with precision.,0
Confirm and highlight the atypia to improve detection.,0
"Find, then spot and recognize the inflammation for classification.",2
Analyze the signet ring cells and label it properly.,0
"Please map the inflammation, we need the data.",1
"Your task is to mark and determine the cell detection, can you do it?",2
Identify and highlight the invasive carcinoma to improve detection.,1
Judge and highlight the mucin to improve detection.,0
"Find, then circle the desmoplasianuclear atypia for classification.",1
Can you locate and check the metaplasia in this picture?,2
Analyze the image and trace and evaluate where the sheets is.,2
"Find out and indicate the ulcer, making it clearer.",0
Encircle and categorize where the clear cells is located in this image.,2
Outline the exact location of the fibrosis in the given scene.,1
"This image contains a atypia, encircle and categorize it.",2
Delimit the area containing the clear cells with precision.,1
Mark and determine the exact location of the hyalinization in the given scene.,2
"Your task is to find out if there are {obj}s or not. locate them if there is any present. the tumor necrosis, can you do it?",2
"Help us check the signet ring cells, it's important.",0
Spot and recognize and highlight the necrosis to improve detection.,2
"Find, then check the hyperplasia for classification.",0
We need to encircle the hyalinization for further analysis.,1
"Find, then distinguish the necrosis for classification.",0
"Your task is to analyze the granulation tissue, can you do it?",0
"Your task is to separate the carcinoma in situ, can you do it?",1
"Your objective is to is there any {obj} in the region? if yes, mark out. the lymphocytic infiltrate efficiently.",2
"This image contains a nontumor, delimit it.",1
Analyze the image and highlight where the edema is.,1
Analyze the image and inspect where the necrosis is.,0
"Judge and indicate the tubules, making it clearer.",0
"Please circle the mucin, we need the data.",1
Your objective is to mark and determine the inflammation efficiently.,2
"Find, then mark and determine the lymphocytic infiltrate for classification.",2
Check the exact location of the metaplasia in the given scene.,0
Locate the exact location of the nontumor in the given scene.,1
Scan the image and draw boundary the cytoplasmic atypia accurately.,1
"Your task is to analyze the atrophy, can you do it?",0
"Find, then inspect the apoptosis for classification.",0
"This image contains a ulcer, analyze it.",0
"Find, then check the gangrenous necrosis for classification.",0
"This image contains a edema, observe it.",0
"Find, then highlight and confirm the apoptosis for classification.",2
"Is there any {obj} in the region? If yes, mark out. and indicate the hypertrophy, making it clearer.",2
"Your task is to detect the tissue, can you do it?",1
Assess and determine the correct boundaries of the calcification.,0
"Observe and circle the tubules, noting key features.",1
"This image contains a inflammation, sketch it.",1
Identify where the atrophy is located in this image.,1
"This image contains a atrophy, trace and evaluate it.",2
We need to distinguish and highlight the cytoplasmic atypia for further analysis.,2
"Analyze the image and is there any {obj} in the region? if yes, mark out. where the blood cells is.",2
Find out if there are clear cellss or not. Locate them if there is any present.,2
Separate and determine the correct boundaries of the lymphocytic infiltrate.,1
"Locate and indicate the er positive, making it clearer.",1
Outline and verify the area containing the tumor necrosis with precision.,2
"Is there any {obj} in the region? If yes, mark out. the mucin and label it properly.",2
Analyze the image and locate and check where the hyperplasia is.,2
"Find out and indicate the fibrosis, making it clearer.",0
"Help us locate the tumor, it's important.",1
"Observe and analyze the metastasis, noting key features.",0
Sketch and highlight the tissue to improve detection.,1
"Your task is to detect and classify the mitosis, can you do it?",2
"Your task is to spot and recognize the pleomorphism, can you do it?",2
Spot and recognize and highlight the tissue to improve detection.,2
Locate and check the hemorrhage.,2
Recognize the exact location of the mitotic figures in the given scene.,0
We need to circle the mitosis for further analysis.,1
"Find, then detect the hypertrophy for classification.",1
Find out if there are {obj}s or not. Locate them if there is any present. and highlight the pleomorphism to improve detection.,2
Delimit the sheets and label it properly.,1
"This image contains a cytoplasmic atypia, sketch it.",1
"This image contains a mucin, sketch it.",1
Can you highlight and confirm the invasive carcinoma in this picture?,2
Spot and recognize and highlight the signet ring cells to improve detection.,2
Mark and determine where the apoptosis is located in this image.,2
Detect and classify and determine the correct boundaries of the cytoplasmic atypia.,2
"Find, then inspect the hypertrophy for classification.",0
"Your task is to verify the fibrosis, can you do it?",0
Analyze the image and find out where the mitotic figures is.,0
We need to judge the invasive carcinoma for further analysis.,0
Identify and analyze the area containing the blood cells with precision.,2
"Observe and analyze the necrosis, noting key features.",0
We need to trace the clear cells for further analysis.,1
Your objective is to outline and verify the metaplasia efficiently.,2
Your objective is to delimit the hyperplasia efficiently.,1
"Help us diagnose the mitotic figures, it's important.",0
Analyze the image and verify where the inflammation is.,0
"Help us spot the hyperplasia, it's important.",1
Can you check the hyperplasia in this picture?,0
"Is there any atrophy in the region? If yes, mark out.",1
Can you spot and recognize the tumor budding in this picture?,2
Detect and classify and highlight the clear cells to improve detection.,2
Distinguish where the hyperplasia is located in this image.,0
Find out if there are metastasiss or not. Locate them if there is any present.,2
"Find, then locate and check the er negative for classification.",2
"Spot and indicate the tumor, making it clearer.",1
"Is there any lymphocytic infiltrate in the region? If yes, mark out.",1
Categorize where the tumor budding is located in this image.,0
Outline the hemorrhage and label it properly.,1
Can you confirm the tubules in this picture?,0
"Your task is to sketch the apoptosis, can you do it?",1
"Your task is to locate and check the calcification, can you do it?",2
"Find, then is there any {obj} in the region? if yes, mark out. the metastasis for classification.",2
Highlight the exact location of the apoptosis in the given scene.,1
Scan the image and diagnose the invasive carcinoma accurately.,0
Scan the image and analyze the blood cells accurately.,0
"Your task is to highlight the edema, can you do it?",1
Outline the metaplasia.,1
Sketch the gangrenous necrosis.,1
"Please mark the signet ring cells, we need the data.",1
Scan the image and categorize the tumor necrosis accurately.,0
Your objective is to assess the metastasis efficiently.,0
We need to mark and determine the gangrenous necrosis for further analysis.,2
"Find, then observe the tumor for classification.",0
Scan the image and encircle the necrosis accurately.,1
"Diagnose and indicate the hypertrophy, making it clearer.",0
Distinguish and determine the correct boundaries of the mitosis.,0
Distinguish and highlight the area containing the hyperplasia with precision.,2
"This image contains a clear cells, locate and check it.",2
Find out if there are nontumors or not. Locate them if there is any present.,2
We need to determine the pleomorphism for further analysis.,0
Analyze the image and detect and classify where the hemorrhage is.,2
Find out if there are metaplasias or not. Locate them if there is any present.,2
"Highlight and confirm and indicate the er negative, making it clearer.",2
"Help us map the sheets, it's important.",1
Your objective is to check the calcification efficiently.,0
Evaluate and highlight the tubules to improve detection.,0
"Please delimit the mitotic figures, we need the data.",1
"Help us separate the tissue, it's important.",1
Highlight the invasive carcinoma.,1
Outline and determine the correct boundaries of the inflammation.,1
Spot and recognize the lymphocytic infiltrate.,2
"Mark and determine and indicate the metaplasia, making it clearer.",2
"Your task is to locate the tumor budding, can you do it?",1
Observe where the fibrosis is located in this image.,0
Scan the image and encircle and categorize the tissue accurately.,2
"This image contains a cell detection, locate and check it.",2
Separate and determine the correct boundaries of the apoptosis.,1
"Find, then mark the signet ring cells for classification.",1
"Help us mark the hyperplasia, it's important.",1
Your objective is to mark and determine the hyalinization efficiently.,2
Verify the pleomorphism and label it properly.,0
Sketch the exact location of the calcification in the given scene.,1
Analyze the image and categorize where the signet ring cells is.,0
"Your task is to trace and evaluate the tubules, can you do it?",2
Locate and check the inflammation and label it properly.,2
"Help us observe the tumor, it's important.",0
"Find, then determine the hypertrophy for classification.",0
Scan the image and highlight and confirm the hyperplasia accurately.,2
"Is there any {obj} in the region? If yes, mark out. and highlight the tumor budding to improve detection.",2
Mark the area containing the apoptosis with precision.,1
Analyze the image and spot and recognize where the tumor budding is.,2
"This image contains a mitosis, determine it.",0
Analyze the image and map where the neutrophilic infiltrate is.,1
"This image contains a neutrophilic infiltrate, encircle it.",1
We need to highlight the metaplasia for further analysis.,1
"Observe and mark the signet ring cells, noting key features.",1
Analyze where the nontumor is located in this image.,0
"Help us recognize the gangrenous necrosis, it's important.",0
"Find, then distinguish the pleomorphism for classification.",0
Delimit and determine the correct boundaries of the desmoplasianuclear atypia.,1
"Observe and trace and evaluate the er positive, noting key features.",2
Spot where the apoptosis is located in this image.,1
"Is there any atrophy in the region? If yes, mark out.",2
Locate and check the mitosis and label it properly.,2
Check the area containing the hyalinization with precision.,0
"Help us spot the cell detection, it's important.",1
"Your task is to highlight and confirm the inflammation, can you do it?",2
"Find, then verify the ulcer for classification.",0
Scan the image and outline and verify the tubules accurately.,2
Encircle and highlight the fibrosis to improve detection.,1
"Trace and evaluate and indicate the fibrinoid necrosis, making it clearer.",2
Distinguish and highlight the exact location of the clear cells in the given scene.,2
Separate the invasive carcinoma and label it properly.,1
Inspect the area containing the inflammation with precision.,0
Mark the apoptosis and label it properly.,1
"Find, then spot the apoptosis for classification.",1
Your objective is to find out if there are {obj}s or not. locate them if there is any present. the tissue efficiently.,2
Locate and check the dysplasia and label it properly.,2
Analyze the image and check where the sheets is.,0
We need to diagnose the dysplasia for further analysis.,0
"This image contains a signet ring cells, circle it.",1
Analyze the image and outline and verify where the inflammation is.,2
"Check and indicate the tissue, making it clearer.",0
Evaluate where the invasive carcinoma is located in this image.,0
Scan the image and map the hemorrhage accurately.,1
We need to mark the fibrinoid necrosis for further analysis.,1
Mark and highlight the tumor to improve detection.,1
Spot and recognize the area containing the ulcer with precision.,2
Categorize the tumor.,0
"Help us mark the sheets, it's important.",1
"Is there any sheets in the region? If yes, mark out.",0
"Scan the image and is there any {obj} in the region? if yes, mark out. the granulation tissue accurately.",2
Verify and determine the correct boundaries of the tumor necrosis.,0
Can you observe the fibrosis in this picture?,0
We need to find out the ulcer for further analysis.,0
"This image contains a desmoplasianuclear atypia, distinguish and highlight it.",2
"Please detect and classify the dysplasia, we need the data.",2
"Is there any {obj} in the region? If yes, mark out. the exact location of the blood cells in the given scene.",2
"This image contains a signet ring cells, is there any {obj} in the region? if yes, mark out. it.",2
"Identify and indicate the necrosis, making it clearer.",1
Spot and recognize the metastasis.,2
"Find out and indicate the necrosis, making it clearer.",0
Identify and analyze where the sheets is located in this image.,2
Find out if there are {obj}s or not. Locate them if there is any present. where the cytoplasmic atypia is located in this image.,2
Assess the tumor.,0
Your objective is to locate the hyperplasia efficiently.,1
Draw boundary the desmoplasianuclear atypia and label it properly.,1
Scan the image and delimit the tumor necrosis accurately.,1
"This image contains a mucin, determine it.",0
"Find, then outline the calcification for classification.",1
Your objective is to highlight the ulcer efficiently.,1
"Observe and is there any {obj} in the region? if yes, mark out. the metaplasia, noting key features.",2
"Find, then locate the mitotic figures for classification.",1
Sketch the area containing the edema with precision.,1
Analyze the image and trace and evaluate where the mucin is.,2
Locate where the lymphocytic infiltrate is located in this image.,1
"Please spot and recognize the metaplasia, we need the data.",2
Distinguish and highlight the invasive carcinoma and label it properly.,2
"Help us locate the necrosis, it's important.",1
Locate the exact location of the inflammation in the given scene.,1
"Help us determine the carcinoma in situ, it's important.",0
"Locate and check and indicate the edema, making it clearer.",2
Scan the image and outline the hypertrophy accurately.,1
Mark and determine the hypertrophy.,2
Can you analyze the inflammation in this picture?,0
Your objective is to determine the sheets efficiently.,0
"Is there any tumor necrosis in the region? If yes, mark out.",0
Sketch the tissue.,1
Draw boundary the area containing the tubules with precision.,1
"Is there any {obj} in the region? If yes, mark out. and indicate the lymphocytic infiltrate, making it clearer.",2
Distinguish and highlight and determine the correct boundaries of the gangrenous necrosis.,2
"Help us find out if there are {obj}s or not. locate them if there is any present. the mucin, it's important.",2
Can you mark and determine the clear cells in this picture?,2
"Observe and map the mucin, noting key features.",1
Detect and classify and highlight the neutrophilic infiltrate to improve detection.,2
Detect and classify the area containing the mitotic figures with precision.,2
Assess the pleomorphism.,0
"Observe and mark and determine the signet ring cells, noting key features.",2
"Verify and indicate the calcification, making it clearer.",0
Analyze the image and separate where the ulcer is.,1
Analyze the image and find out where the edema is.,0
"Observe and encircle and categorize the tumor, noting key features.",2
Find out if there are {obj}s or not. Locate them if there is any present. and determine the correct boundaries of the er positive.,2
"Help us confirm the apoptosis, it's important.",0
